date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
2013-10-27 00:00:00,58,47,52.5,0,0,40.65,-73.78
2013-10-28 00:00:00,60,40,50,0,0,40.65,-73.78
2013-10-29 00:00:00,57,44,50.5,0,0,40.65,-73.78
2013-10-30 00:00:00,61,44,52.5,0,0,40.65,-73.78
2013-10-31 00:00:00,67,53,60,0.05,0,40.65,-73.78
2013-11-01 00:00:00,69,58,63.5,0.07,0,40.65,-73.78
2013-11-02 00:00:00,67,53,60,0,0,40.65,-73.78
2013-11-03 00:00:00,56,38,47,0,0,40.65,-73.78
2013-11-04 00:00:00,48,34,41,0,0,40.65,-73.78
2013-11-05 00:00:00,56,38,47,0,0,40.65,-73.78
2013-11-06 00:00:00,61,43,52,0,0,40.65,-73.78
2013-11-07 00:00:00,64,44,54,0.13,0,40.65,-73.78
2013-11-08 00:00:00,52,41,46.5,0,0,40.65,-73.78
2013-11-09 00:00:00,50,39,44.5,0,0,40.65,-73.78
2013-11-10 00:00:00,62,44,53,0,0,40.65,-73.78
2013-11-11 00:00:00,54,43,48.5,0,0,40.65,-73.78
2013-11-12 00:00:00,52,32,42,0.05,0.2,40.65,-73.78
2013-11-13 00:00:00,41,29,35,0,0,40.65,-73.78
2013-11-14 00:00:00,53,34,43.5,0,0,40.65,-73.78
2013-11-15 00:00:00,53,36,44.5,0,0,40.65,-73.78
2013-11-16 00:00:00,56,43,49.5,0.08,0,40.65,-73.78
